iRent平假日,經緯度後三位,小時,想租未租筆數,kepler_time
"假日","25.051,121.596",12,1,"12:00"
"假日","24.077,120.715",12,1,"12:00"
"假日","25.030,121.417",12,1,"12:00"
"假日","25.109,121.515",12,1,"12:00"
"假日","25.051,121.411",12,1,"12:00"
"假日","25.079,121.447",12,1,"12:00"
"假日","25.089,121.455",12,1,"12:00"
"假日","25.030,121.337",12,1,"12:00"
"假日","24.803,121.052",12,1,"12:00"
"假日","25.003,121.558",12,1,"12:00"
"假日","25.197,121.426",12,1,"12:00"
"假日","25.087,121.495",12,1,"12:00"
"假日","24.812,120.981",12,1,"12:00"
"假日","24.011,120.679",12,1,"12:00"
"假日","24.963,121.236",12,1,"12:00"
"假日","25.116,121.837",12,1,"12:00"
"假日","22.682,120.302",12,1,"12:00"
"假日","25.087,121.701",12,1,"12:00"
"假日","24.784,121.041",12,1,"12:00"
"假日","25.028,121.418",12,1,"12:00"
"假日","24.141,120.641",12,1,"12:00"
"假日","22.650,120.336",12,1,"12:00"
"假日","22.976,120.225",12,1,"12:00"
"假日","25.127,121.740",12,1,"12:00"
"假日","24.814,120.955",12,1,"12:00"
"假日","24.952,121.502",12,1,"12:00"
"假日","24.842,121.021",12,1,"12:00"
"假日","24.138,120.665",12,1,"12:00"
"假日","24.883,121.173",12,1,"12:00"
"假日","24.950,121.259",12,1,"12:00"
"假日","22.537,120.351",12,1,"12:00"
"假日","24.198,120.567",12,1,"12:00"
"假日","24.934,121.259",12,1,"12:00"
"假日","22.588,120.317",12,1,"12:00"
"假日","24.934,121.382",12,1,"12:00"
"假日","24.977,121.476",12,1,"12:00"
"假日","24.956,121.510",12,1,"12:00"
"假日","25.049,121.488",12,1,"12:00"
"假日","24.814,120.956",12,1,"12:00"
"假日","24.194,120.707",12,1,"12:00"
"假日","24.996,121.298",12,1,"12:00"
"假日","24.231,120.565",12,1,"12:00"
"假日","25.195,121.432",12,1,"12:00"
"假日","25.015,121.461",12,1,"12:00"
"假日","25.009,121.133",12,1,"12:00"
"假日","24.952,121.226",12,1,"12:00"
"假日","25.007,121.424",12,1,"12:00"
"假日","24.116,120.678",12,1,"12:00"
"假日","25.135,121.464",12,1,"12:00"
"假日","25.078,121.492",12,1,"12:00"
"假日","22.613,120.307",12,1,"12:00"
"假日","22.579,120.365",12,1,"12:00"
"假日","24.420,120.773",12,1,"12:00"
"假日","25.051,121.558",12,1,"12:00"
"假日","25.061,121.484",12,1,"12:00"
"假日","25.067,121.482",12,1,"12:00"
"假日","24.789,121.012",12,1,"12:00"
"假日","25.041,121.575",12,1,"12:00"
"假日","25.038,121.507",12,1,"12:00"
"假日","24.950,121.260",12,1,"12:00"
"假日","24.057,120.435",12,1,"12:00"
"假日","23.005,120.204",12,1,"12:00"
"假日","24.182,120.641",12,1,"12:00"
"假日","24.868,121.254",12,1,"12:00"
"假日","25.012,121.299",12,1,"12:00"
"假日","24.951,121.245",12,1,"12:00"
"假日","25.033,121.437",12,1,"12:00"
"假日","24.988,121.453",12,1,"12:00"
"假日","24.185,120.601",12,1,"12:00"
"假日","22.723,120.277",12,1,"12:00"
"假日","22.971,120.207",12,1,"12:00"
"假日","25.040,121.447",12,1,"12:00"
"假日","25.169,121.446",12,1,"12:00"
"假日","22.649,120.286",12,1,"12:00"
"假日","24.952,121.292",12,1,"12:00"
"假日","24.801,120.955",12,1,"12:00"
"假日","24.733,121.024",12,1,"12:00"
"假日","24.963,121.278",12,1,"12:00"
"假日","25.002,121.421",12,1,"12:00"
"假日","24.260,120.722",12,1,"12:00"
"假日","25.031,121.463",12,1,"12:00"
"假日","24.673,120.539",12,1,"12:00"
"假日","23.848,120.538",12,1,"12:00"
"假日","24.976,121.414",12,1,"12:00"
"假日","24.988,121.219",12,1,"12:00"
"假日","24.940,121.366",12,1,"12:00"
"假日","25.061,121.660",12,1,"12:00"
"假日","25.043,121.371",12,1,"12:00"
"假日","25.067,121.297",12,1,"12:00"
"假日","22.960,120.172",12,1,"12:00"
"假日","23.009,120.197",12,1,"12:00"
"假日","25.034,121.486",12,1,"12:00"
"假日","22.624,120.310",12,1,"12:00"
"假日","24.943,121.516",12,1,"12:00"
"假日","25.159,121.445",12,1,"12:00"
"假日","24.792,120.960",12,1,"12:00"
"假日","25.060,121.522",12,1,"12:00"
"假日","24.985,121.241",12,1,"12:00"
"假日","24.147,120.668",12,1,"12:00"
"假日","24.772,120.985",12,1,"12:00"
"假日","22.974,120.212",12,1,"12:00"
"假日","25.075,121.661",12,1,"12:00"
"假日","24.223,120.571",12,1,"12:00"
"假日","22.621,120.316",12,1,"12:00"
"假日","22.967,120.327",12,1,"12:00"
"假日","25.010,121.424",12,1,"12:00"
"假日","24.990,121.460",12,1,"12:00"
"假日","24.951,121.385",12,1,"12:00"
"假日","25.025,121.300",12,1,"12:00"
"假日","25.064,121.537",12,1,"12:00"
"假日","24.139,120.688",12,1,"12:00"
"假日","24.143,120.665",12,1,"12:00"
"假日","25.081,121.518",12,1,"12:00"
"假日","25.052,121.489",12,1,"12:00"
"假日","25.060,121.546",12,1,"12:00"
"假日","25.044,121.539",12,1,"12:00"
"假日","24.081,120.538",12,1,"12:00"
"假日","22.728,120.324",12,1,"12:00"
"假日","24.245,120.718",12,1,"12:00"
"假日","24.992,121.503",12,1,"12:00"
"假日","25.094,121.485",12,1,"12:00"
"假日","24.157,120.633",12,1,"12:00"
"假日","25.086,121.383",12,1,"12:00"
"假日","25.058,121.569",12,1,"12:00"
"假日","25.056,121.655",12,1,"12:00"
"假日","24.947,121.235",12,1,"12:00"
"假日","25.133,121.793",12,1,"12:00"
"假日","25.022,121.553",12,1,"12:00"
"假日","24.943,121.545",12,1,"12:00"
"假日","24.178,120.639",12,1,"12:00"
"假日","22.617,120.342",12,1,"12:00"
"假日","25.113,121.525",12,1,"12:00"
"假日","22.629,120.364",12,1,"12:00"
"假日","23.470,120.446",12,1,"12:00"
"假日","25.006,121.420",12,1,"12:00"
"假日","25.063,121.582",12,1,"12:00"
"假日","25.051,121.508",12,1,"12:00"
"假日","25.126,121.464",12,1,"12:00"
"假日","25.053,121.378",12,1,"12:00"
"假日","24.986,121.448",12,1,"12:00"
"假日","25.012,121.463",12,1,"12:00"
"假日","25.168,121.447",12,1,"12:00"
"假日","21.797,120.663",12,1,"12:00"
"假日","25.158,121.540",12,1,"12:00"
"假日","25.042,121.453",12,1,"12:00"
"假日","24.998,121.580",12,1,"12:00"
"假日","22.909,120.300",12,1,"12:00"
"假日","24.990,121.446",12,1,"12:00"
"假日","22.982,120.222",12,1,"12:00"
"假日","25.112,121.512",12,1,"12:00"
"假日","24.092,120.658",12,1,"12:00"
"假日","24.800,121.015",12,1,"12:00"
"假日","25.056,121.378",12,1,"12:00"
"假日","25.017,121.466",12,1,"12:00"
"假日","24.955,121.161",12,1,"12:00"
"假日","24.986,121.274",12,1,"12:00"
"假日","24.139,120.644",12,1,"12:00"
"假日","24.142,120.644",12,1,"12:00"
"假日","24.106,120.678",12,1,"12:00"
"假日","24.949,121.204",12,1,"12:00"
"假日","25.080,121.454",12,1,"12:00"
"假日","24.963,121.325",12,1,"12:00"
"假日","22.954,120.183",12,1,"12:00"
"假日","24.012,120.669",12,1,"12:00"
"假日","24.876,121.570",12,1,"12:00"
"假日","24.815,121.014",12,1,"12:00"
"假日","25.026,121.422",12,1,"12:00"
"假日","25.002,121.556",12,1,"12:00"
"假日","25.173,121.453",12,1,"12:00"
"假日","24.820,120.967",12,1,"12:00"
"假日","25.030,121.527",12,1,"12:00"
"假日","24.993,121.464",12,1,"12:00"
"假日","25.012,121.300",12,1,"12:00"
"假日","24.953,121.258",12,1,"12:00"
"假日","25.018,121.559",12,1,"12:00"
"假日","25.054,121.289",12,1,"12:00"
"假日","24.953,121.238",12,1,"12:00"
"假日","25.042,121.535",12,1,"12:00"
"假日","25.035,121.499",12,1,"12:00"
"假日","25.074,121.476",12,1,"12:00"
"假日","25.089,121.506",12,1,"12:00"
"假日","25.016,121.398",12,1,"12:00"
"假日","22.991,120.197",12,1,"12:00"
"假日","25.167,121.450",12,1,"12:00"
"假日","24.776,121.028",12,1,"12:00"
"假日","22.608,120.339",12,1,"12:00"
"假日","25.218,121.510",12,1,"12:00"
"假日","25.015,121.179",12,1,"12:00"
"假日","24.934,121.248",12,1,"12:00"
"假日","24.970,121.519",12,1,"12:00"
"假日","24.758,121.031",12,1,"12:00"
"假日","25.011,121.506",12,1,"12:00"
"假日","24.916,121.288",12,1,"12:00"
"假日","24.951,121.519",12,1,"12:00"
"假日","25.003,121.215",12,1,"12:00"
"假日","22.573,120.521",12,1,"12:00"
"假日","23.379,121.381",12,1,"12:00"
"假日","24.962,121.145",12,1,"12:00"
"假日","24.471,120.790",12,1,"12:00"
"假日","25.000,121.557",12,1,"12:00"
"假日","24.993,121.458",12,1,"12:00"
"假日","24.947,121.227",12,1,"12:00"
"假日","25.030,121.530",12,1,"12:00"
"假日","22.688,120.310",12,1,"12:00"
"假日","22.992,120.198",12,1,"12:00"
"假日","24.883,121.266",12,1,"12:00"
"假日","24.223,120.574",12,1,"12:00"
"假日","25.077,121.287",12,1,"12:00"
"假日","24.997,121.795",12,1,"12:00"
"假日","24.970,121.518",12,1,"12:00"
"假日","24.815,120.967",12,1,"12:00"
"假日","24.974,121.532",12,1,"12:00"
"假日","24.997,121.429",12,1,"12:00"
"假日","24.793,121.006",12,1,"12:00"
"假日","25.098,121.712",12,1,"12:00"
"假日","22.685,120.354",12,1,"12:00"
"假日","25.162,121.653",12,1,"12:00"
"假日","25.120,121.499",12,1,"12:00"
"假日","25.076,121.476",12,1,"12:00"
"假日","23.078,120.287",12,1,"12:00"
"假日","25.129,121.760",12,1,"12:00"
"假日","25.004,121.538",12,1,"12:00"
"假日","24.991,121.563",12,1,"12:00"
"假日","24.952,121.381",12,1,"12:00"
"假日","24.119,120.659",12,1,"12:00"
"假日","24.746,121.359",12,1,"12:00"
"假日","25.072,121.470",12,1,"12:00"
"假日","24.987,121.333",12,1,"12:00"
"假日","25.140,121.777",12,1,"12:00"
"假日","24.927,121.363",12,1,"12:00"
"假日","25.120,121.727",12,1,"12:00"
"假日","23.028,120.212",12,1,"12:00"
"假日","24.998,121.348",12,1,"12:00"
"假日","25.116,121.531",12,1,"12:00"
"假日","24.978,121.458",12,1,"12:00"
"假日","22.632,120.353",12,1,"12:00"
"假日","24.181,120.614",12,1,"12:00"
"假日","22.974,120.186",12,1,"12:00"
"假日","24.672,121.824",12,1,"12:00"
"假日","25.032,121.452",12,1,"12:00"
"假日","25.038,121.536",12,1,"12:00"
"假日","25.080,121.707",12,1,"12:00"
"假日","22.974,120.250",12,1,"12:00"
"假日","25.078,121.700",12,1,"12:00"
"假日","25.057,121.634",12,1,"12:00"
"假日","25.053,121.560",12,1,"12:00"
"假日","24.138,120.689",12,1,"12:00"
"假日","25.024,121.557",12,1,"12:00"
"假日","25.050,121.547",12,1,"12:00"
"假日","25.034,121.510",12,1,"12:00"
"假日","25.066,121.585",12,1,"12:00"
"假日","24.977,121.552",12,1,"12:00"
"假日","22.672,120.314",12,1,"12:00"
"假日","24.117,120.706",12,1,"12:00"
"假日","25.057,121.662",12,1,"12:00"
"假日","24.943,121.382",12,1,"12:00"
"假日","25.088,121.466",12,1,"12:00"
"假日","25.104,121.828",12,1,"12:00"
"假日","25.041,121.580",12,1,"12:00"
"假日","24.932,121.314",12,1,"12:00"
"假日","24.166,120.744",12,1,"12:00"
"假日","25.059,121.563",12,1,"12:00"
"假日","24.839,121.025",12,1,"12:00"
"假日","24.791,121.008",12,1,"12:00"
"假日","25.121,121.499",12,1,"12:00"
"假日","24.803,120.970",12,1,"12:00"
"假日","22.647,120.303",12,1,"12:00"
"假日","22.469,120.334",12,1,"12:00"
"假日","25.175,121.439",12,1,"12:00"
"假日","22.992,120.235",12,1,"12:00"
"假日","25.072,121.288",12,1,"12:00"
"假日","22.600,120.314",12,1,"12:00"
"假日","25.259,121.502",12,1,"12:00"
"假日","24.962,121.210",12,1,"12:00"
"假日","24.772,121.055",12,1,"12:00"
"假日","25.038,121.422",12,1,"12:00"
"假日","23.334,120.258",12,1,"12:00"
"假日","23.461,120.293",12,1,"12:00"
"假日","22.636,120.355",12,1,"12:00"
"假日","24.846,121.394",12,1,"12:00"
"假日","25.002,121.471",12,1,"12:00"
"假日","25.011,121.202",12,1,"12:00"
"假日","25.017,121.442",12,1,"12:00"
"假日","23.039,120.245",12,1,"12:00"
"假日","24.978,121.329",12,1,"12:00"
"假日","25.075,121.545",12,1,"12:00"
"假日","22.627,120.299",12,1,"12:00"
"假日","24.223,120.637",12,1,"12:00"
"假日","23.008,120.241",12,1,"12:00"
"假日","25.009,121.506",12,1,"12:00"
"假日","24.832,121.003",12,1,"12:00"
"假日","22.788,120.296",12,1,"12:00"
"假日","22.684,120.315",12,1,"12:00"
"假日","24.159,120.699",12,1,"12:00"
"假日","24.837,121.002",12,1,"12:00"
"假日","24.947,121.344",12,1,"12:00"
"假日","24.137,120.610",12,1,"12:00"
"假日","25.060,121.481",12,1,"12:00"
"假日","24.972,121.399",12,1,"12:00"
"假日","24.977,121.282",12,1,"12:00"
"假日","24.793,121.014",12,1,"12:00"
"假日","25.043,121.311",12,1,"12:00"
"假日","24.513,121.838",12,1,"12:00"
"假日","24.820,121.024",12,1,"12:00"
"假日","24.971,121.533",12,1,"12:00"
"假日","25.015,121.454",12,1,"12:00"
"假日","24.999,121.523",12,1,"12:00"
"假日","25.049,121.511",12,1,"12:00"
"假日","24.964,121.262",12,1,"12:00"
"假日","25.054,121.455",12,1,"12:00"
"假日","25.065,121.598",12,1,"12:00"
"假日","25.071,121.612",12,1,"12:00"
"假日","25.039,121.290",12,1,"12:00"
"假日","24.997,121.460",12,1,"12:00"
"假日","25.080,121.372",12,1,"12:00"
"假日","25.016,121.417",12,1,"12:00"
"假日","22.571,120.330",12,1,"12:00"
"假日","25.063,121.632",12,1,"12:00"
"假日","25.081,121.591",12,1,"12:00"
"假日","22.628,120.351",12,1,"12:00"
"假日","23.051,120.231",12,1,"12:00"
"假日","25.171,121.442",12,1,"12:00"
"假日","24.980,121.452",12,1,"12:00"
"假日","25.036,121.449",12,1,"12:00"
"假日","24.988,121.551",12,1,"12:00"
"假日","25.089,121.567",12,1,"12:00"
"假日","25.014,121.205",12,1,"12:00"
"假日","23.011,120.239",12,1,"12:00"
"假日","23.000,120.218",12,1,"12:00"
"假日","22.685,120.314",12,1,"12:00"
"假日","25.073,121.601",12,1,"12:00"
"假日","24.808,120.965",12,1,"12:00"
"假日","24.930,121.286",12,1,"12:00"
"假日","23.634,119.598",12,1,"12:00"
"假日","25.053,121.358",12,1,"12:00"
"假日","25.043,121.456",12,1,"12:00"
"假日","22.632,120.313",12,1,"12:00"
"假日","25.059,121.297",12,1,"12:00"
"假日","24.983,121.557",12,1,"12:00"
"假日","24.810,120.974",12,1,"12:00"
"假日","23.003,120.219",12,1,"12:00"
"假日","25.052,121.522",12,1,"12:00"
"假日","24.803,121.037",12,1,"12:00"
"假日","25.020,121.413",12,1,"12:00"
"假日","24.998,121.417",12,1,"12:00"
"假日","22.994,120.237",12,1,"12:00"
"假日","22.678,120.316",12,1,"12:00"
"假日","24.978,121.452",12,1,"12:00"
"假日","22.603,120.310",12,1,"12:00"
"假日","24.934,121.479",12,1,"12:00"
"假日","25.081,121.559",12,1,"12:00"
"假日","22.782,120.269",12,1,"12:00"
"假日","24.975,121.558",12,1,"12:00"
"假日","25.065,121.606",12,1,"12:00"
"假日","25.016,121.519",12,1,"12:00"
"假日","24.170,120.707",12,1,"12:00"
"假日","25.075,121.605",12,1,"12:00"
"假日","24.181,120.620",12,1,"12:00"
"假日","24.976,121.555",12,1,"12:00"
"假日","24.662,121.774",12,1,"12:00"
"假日","22.676,120.367",12,1,"12:00"
"假日","25.074,121.752",12,1,"12:00"
"假日","24.966,121.236",12,1,"12:00"
"假日","23.053,120.224",12,1,"12:00"
"假日","25.036,121.289",12,1,"12:00"
"假日","24.164,120.725",12,1,"12:00"
"假日","22.679,120.317",12,1,"12:00"
"假日","23.445,120.223",12,1,"12:00"
"假日","23.874,120.578",12,1,"12:00"
"假日","24.943,121.386",12,1,"12:00"
"假日","25.043,121.388",12,1,"12:00"
"假日","23.011,120.209",12,1,"12:00"
"假日","24.967,121.311",12,1,"12:00"
"假日","25.076,121.352",12,1,"12:00"
"假日","25.121,121.473",12,1,"12:00"
"假日","25.075,121.595",12,1,"12:00"
"假日","25.019,121.413",12,1,"12:00"
"假日","25.039,121.286",12,1,"12:00"
"假日","22.626,120.302",12,1,"12:00"
"假日","25.039,121.447",12,1,"12:00"
"假日","25.081,121.699",12,1,"12:00"
"假日","24.157,121.018",12,1,"12:00"
"假日","25.107,121.526",12,1,"12:00"
"假日","24.977,121.528",12,1,"12:00"
"假日","25.012,121.479",12,1,"12:00"
"假日","22.637,120.357",12,1,"12:00"
"假日","24.959,121.242",12,1,"12:00"
"假日","25.029,121.510",12,1,"12:00"
"假日","24.222,120.577",12,1,"12:00"
"假日","25.049,121.588",12,1,"12:00"
"假日","24.119,120.660",12,1,"12:00"
"假日","24.985,121.427",12,1,"12:00"
"假日","25.187,121.431",12,1,"12:00"
"假日","22.685,120.280",12,1,"12:00"
"假日","25.038,121.562",12,1,"12:00"
"假日","22.996,120.207",12,1,"12:00"
"假日","25.052,121.385",12,1,"12:00"
"假日","25.049,121.366",12,1,"12:00"
"假日","25.085,121.526",12,1,"12:00"
"假日","23.001,120.218",12,1,"12:00"
"假日","24.814,120.974",12,1,"12:00"
"假日","24.998,121.522",12,1,"12:00"
"假日","25.054,121.296",12,1,"12:00"
"假日","24.816,121.025",12,1,"12:00"
"假日","23.497,120.435",12,1,"12:00"
"假日","22.608,120.319",12,1,"12:00"
"假日","24.437,118.342",12,1,"12:00"
"假日","25.006,121.471",12,1,"12:00"
"假日","23.484,120.461",12,1,"12:00"
"假日","24.974,121.527",12,1,"12:00"
"假日","25.038,121.451",12,1,"12:00"
"假日","24.949,121.357",12,1,"12:00"
"假日","25.045,121.587",12,1,"12:00"
"假日","23.015,120.212",12,1,"12:00"
"假日","24.952,121.347",12,1,"12:00"
"假日","22.623,120.356",12,1,"12:00"
"假日","25.041,121.384",12,1,"12:00"
"假日","25.000,121.561",12,1,"12:00"
"假日","22.657,120.307",12,1,"12:00"
"假日","23.497,121.376",12,1,"12:00"
"假日","25.078,121.496",12,1,"12:00"
"假日","24.952,121.539",12,1,"12:00"
"假日","23.050,120.216",12,1,"12:00"
"假日","24.963,121.208",12,1,"12:00"
"假日","22.646,120.314",12,1,"12:00"
"假日","25.098,121.489",12,1,"12:00"
"假日","24.821,121.238",12,1,"12:00"
"假日","22.995,120.239",12,1,"12:00"
"假日","23.106,120.373",12,1,"12:00"
"假日","24.840,121.017",12,1,"12:00"
"假日","24.962,121.232",12,1,"12:00"
"假日","22.681,120.292",12,1,"12:00"
"假日","25.111,121.512",12,1,"12:00"
"假日","24.566,120.759",12,1,"12:00"
"假日","24.959,121.263",12,1,"12:00"
"假日","25.022,121.483",12,1,"12:00"
"假日","25.013,121.431",12,1,"12:00"
"假日","25.009,121.412",12,1,"12:00"
"假日","24.218,120.570",12,1,"12:00"
"假日","23.036,120.253",12,1,"12:00"
"假日","25.067,121.402",12,1,"12:00"
"假日","23.005,120.215",12,1,"12:00"
"假日","24.968,121.870",12,1,"12:00"
"假日","25.096,121.500",12,1,"12:00"
"假日","22.599,120.338",12,1,"12:00"
"假日","25.028,121.445",12,1,"12:00"
"假日","24.182,120.600",12,1,"12:00"
"假日","25.078,121.399",12,1,"12:00"
"假日","24.242,120.567",12,1,"12:00"
"假日","24.926,121.459",12,1,"12:00"
"假日","25.068,121.610",12,1,"12:00"
"假日","25.160,121.668",12,1,"12:00"
"假日","25.078,121.514",12,1,"12:00"
"假日","24.983,121.577",12,1,"12:00"
"假日","24.974,121.335",12,1,"12:00"
"假日","23.022,120.221",12,1,"12:00"
"假日","22.756,121.107",12,1,"12:00"
"假日","24.998,121.299",12,1,"12:00"
"假日","24.980,121.461",12,1,"12:00"
"假日","24.967,121.543",12,1,"12:00"
"假日","25.062,121.484",12,1,"12:00"
"假日","25.077,121.484",12,1,"12:00"
"假日","25.053,121.535",12,1,"12:00"
"假日","24.134,120.671",12,1,"12:00"
"假日","25.043,121.567",12,1,"12:00"
"假日","22.996,120.217",12,1,"12:00"
"假日","25.087,121.471",12,1,"12:00"
"假日","25.052,121.536",12,1,"12:00"
"假日","24.109,120.614",12,1,"12:00"
"假日","25.029,121.499",12,1,"12:00"
"假日","22.741,120.333",12,1,"12:00"
"假日","25.030,121.441",12,1,"12:00"
"假日","24.181,120.672",12,1,"12:00"
"假日","25.061,121.627",12,1,"12:00"
"假日","24.363,121.023",12,1,"12:00"
"假日","25.014,121.283",12,1,"12:00"
"假日","23.001,120.219",12,1,"12:00"
"假日","25.072,121.660",12,1,"12:00"
"假日","24.220,120.575",12,1,"12:00"
"假日","25.008,121.324",12,1,"12:00"
"假日","25.168,121.458",12,1,"12:00"
"假日","24.932,121.401",12,1,"12:00"
"假日","25.046,121.289",12,1,"12:00"
"假日","22.992,120.208",12,1,"12:00"
"假日","24.172,120.634",12,1,"12:00"
"假日","22.605,120.301",12,1,"12:00"
"假日","24.972,121.542",12,1,"12:00"
"假日","25.079,121.590",12,1,"12:00"
"假日","25.063,121.292",12,1,"12:00"
"假日","25.024,121.539",12,1,"12:00"
"假日","22.366,120.526",12,1,"12:00"
"假日","25.882,118.156",12,1,"12:00"
"假日","24.963,121.188",12,1,"12:00"
"假日","25.140,121.736",12,1,"12:00"
"假日","25.081,121.389",12,1,"12:00"
"假日","25.023,121.489",12,1,"12:00"
"假日","25.029,121.425",12,1,"12:00"
"假日","24.948,121.334",12,1,"12:00"
"假日","24.928,121.280",12,1,"12:00"
"假日","24.164,120.677",12,1,"12:00"
"假日","25.188,121.418",12,1,"12:00"
"假日","24.827,121.318",12,1,"12:00"
"假日","24.144,120.695",12,1,"12:00"
"假日","25.023,121.944",12,1,"12:00"
"假日","22.632,120.295",12,1,"12:00"
"假日","24.972,121.524",12,1,"12:00"
"假日","25.113,121.506",12,1,"12:00"
"假日","25.036,121.432",12,1,"12:00"
"假日","24.745,121.082",12,1,"12:00"
"假日","25.007,121.225",12,1,"12:00"
"假日","25.071,121.508",12,1,"12:00"
"假日","25.033,121.656",12,1,"12:00"
"假日","25.072,121.451",12,1,"12:00"
"假日","23.568,119.567",12,1,"12:00"
"假日","25.122,121.409",12,1,"12:00"
"假日","25.008,121.472",12,1,"12:00"
"假日","25.079,121.499",12,1,"12:00"
"假日","25.035,121.506",12,1,"12:00"
"假日","25.086,121.443",12,1,"12:00"
"假日","25.133,121.502",12,1,"12:00"
"假日","25.139,121.715",12,1,"12:00"
"假日","25.026,121.460",12,1,"12:00"
"假日","23.256,120.011",12,1,"12:00"
"假日","24.954,121.155",12,1,"12:00"
"假日","22.994,120.177",12,1,"12:00"
"假日","25.001,121.338",12,1,"12:00"
"假日","24.696,120.905",12,1,"12:00"
"假日","25.006,121.514",12,1,"12:00"
"假日","24.008,120.505",12,1,"12:00"
"假日","24.371,120.783",12,1,"12:00"
"假日","25.043,121.382",12,1,"12:00"
"假日","24.661,120.962",12,1,"12:00"
"假日","22.723,120.294",12,1,"12:00"
"假日","24.188,120.685",12,1,"12:00"
"假日","25.059,121.597",12,1,"12:00"
"假日","25.032,121.436",12,1,"12:00"
"假日","24.975,121.524",12,1,"12:00"
"假日","25.004,121.495",12,1,"12:00"
"假日","24.968,121.263",12,1,"12:00"
"假日","25.102,121.585",12,1,"12:00"
"假日","25.137,121.715",12,1,"12:00"
"假日","22.638,120.354",12,1,"12:00"
"假日","23.039,120.255",12,1,"12:00"
"假日","24.984,121.599",12,1,"12:00"
"假日","22.634,120.339",12,1,"12:00"
"假日","23.439,120.360",12,1,"12:00"
"假日","25.096,121.528",12,1,"12:00"
"假日","25.012,121.537",12,1,"12:00"
"假日","22.794,120.295",12,1,"12:00"
"假日","24.956,121.227",12,1,"12:00"
"假日","24.134,120.661",12,1,"12:00"
"假日","25.020,121.555",12,1,"12:00"
"假日","24.967,121.265",12,1,"12:00"
"假日","25.046,121.527",12,1,"12:00"
"假日","24.944,121.373",12,1,"12:00"
"假日","25.076,121.543",12,1,"12:00"
"假日","24.944,121.212",12,1,"12:00"
"假日","25.000,121.494",12,1,"12:00"
"假日","22.999,120.179",12,1,"12:00"
"假日","24.166,120.627",12,1,"12:00"
"假日","24.753,121.757",12,1,"12:00"
"假日","25.032,121.440",12,1,"12:00"
"假日","24.105,120.687",12,1,"12:00"
"假日","23.502,120.456",12,1,"12:00"
"假日","25.034,121.415",12,1,"12:00"
"假日","24.925,121.373",12,1,"12:00"
"假日","24.617,121.470",12,1,"12:00"
"假日","24.829,121.777",12,1,"12:00"
"假日","25.021,121.483",12,1,"12:00"
"假日","25.024,121.526",12,1,"12:00"
"假日","25.034,121.507",12,1,"12:00"
"假日","24.976,121.447",12,1,"12:00"
"假日","24.926,121.243",12,1,"12:00"
"假日","23.567,119.572",12,1,"12:00"
"假日","25.025,121.505",12,1,"12:00"
"假日","25.076,121.378",12,1,"12:00"
"假日","22.614,120.302",12,1,"12:00"
"假日","24.927,121.374",12,1,"12:00"
"假日","25.048,121.618",12,1,"12:00"
"假日","24.975,121.242",12,1,"12:00"
"假日","23.206,120.194",12,1,"12:00"
"假日","25.049,121.471",12,1,"12:00"
"假日","24.916,121.406",12,1,"12:00"
"假日","25.079,121.435",12,1,"12:00"
"假日","25.061,121.656",12,1,"12:00"
"假日","25.058,121.471",12,1,"12:00"
"假日","23.028,120.278",12,1,"12:00"
"假日","23.890,121.021",12,1,"12:00"
"假日","25.250,121.564",12,1,"12:00"
"假日","24.942,121.209",12,1,"12:00"
"假日","24.138,120.673",12,1,"12:00"
"假日","24.175,120.653",12,1,"12:00"
"假日","22.990,120.184",12,1,"12:00"
"假日","23.000,120.198",12,1,"12:00"
"假日","24.973,121.281",12,1,"12:00"
"假日","24.832,121.021",12,1,"12:00"
"假日","24.822,121.005",12,1,"12:00"
"假日","24.937,121.193",12,1,"12:00"
"假日","24.998,121.285",12,1,"12:00"
"假日","22.577,120.306",12,1,"12:00"
"假日","24.983,121.282",12,1,"12:00"
"假日","23.013,120.232",12,1,"12:00"
"假日","24.810,121.023",12,1,"12:00"
"假日","25.077,121.511",12,1,"12:00"
"假日","22.728,120.303",12,1,"12:00"
"假日","25.039,121.504",12,1,"12:00"
"假日","22.996,120.228",12,1,"12:00"
"假日","25.178,121.448",12,1,"12:00"
"假日","25.072,121.576",12,1,"12:00"
"假日","25.137,121.300",12,1,"12:00"
"假日","24.989,121.245",12,1,"12:00"
"假日","24.971,121.194",12,1,"12:00"
"假日","24.212,120.781",12,1,"12:00"
"假日","24.930,121.241",12,1,"12:00"
"假日","22.601,120.305",12,1,"12:00"
"假日","22.990,120.236",12,1,"12:00"
"假日","24.408,120.708",12,1,"12:00"
"假日","24.960,121.258",12,1,"12:00"
"假日","24.791,121.003",12,1,"12:00"
"假日","25.046,121.806",12,1,"12:00"
"假日","25.071,121.434",12,1,"12:00"
"假日","24.900,121.190",12,1,"12:00"
"假日","25.109,121.527",12,1,"12:00"
"假日","22.633,120.306",12,1,"12:00"
"假日","24.713,121.824",12,1,"12:00"
"假日","24.728,121.817",12,1,"12:00"
"假日","25.124,121.733",12,1,"12:00"
"假日","24.955,121.299",12,1,"12:00"
"假日","25.109,121.729",12,1,"12:00"
"假日","24.980,121.249",12,1,"12:00"
"假日","25.024,121.430",12,1,"12:00"
"假日","25.075,121.386",12,1,"12:00"
"假日","24.934,121.795",12,1,"12:00"
"假日","22.634,120.332",12,1,"12:00"
